,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,Genus,ScientificName,CommonName,Year,Date,Age
21836,50646,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,650 King St,4.0,Sidewalk: Curb side : Cutout,Private,12/30/03 0:00,7,,37.77031385,-122.401972,Platanus,Platanus x,Sycamore: London Plane,2003,2003-12-30 00:00:00,21
21843,29954,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,163 Broad St,1.0,Sidewalk: Curb side : Cutout,Private,3/10/07 0:00,3,3x3,37.71310396,-122.4579173,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2007,2007-03-10 00:00:00,17
21855,13091,DPW Maintained,Lophostemon confertus :: Brisbane Box,1439X Lombard St,1.0,Sidewalk: Curb side : Cutout,DPW for City Agency,8/2/16 6:38,3,4x5,37.80109141,-122.4251611,Lophostemon,Lophostemon confertus,Brisbane Box,2016,2016-08-02 06:38:00,8
21888,47830,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,880 46th Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/15/07 0:00,5,3x3,37.77196032,-122.5066421,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2007,2007-10-15 00:00:00,17
21893,51151,DPW Maintained,Pittosporum undulatum :: Victorian Box,1600X North Point St,4.0,Sidewalk: Curb side : Cutout,Private,7/28/04 0:00,10,3x3,37.80405398,-122.4339052,Pittosporum,Pittosporum undulatum,Victorian Box,2004,2004-07-28 00:00:00,20
21908,86502,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1410 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,12/21/06 0:00,3,3x3,37.76096243,-122.4854684,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2006,2006-12-21 00:00:00,18
21919,37502,DPW Maintained,Lophostemon confertus :: Brisbane Box,844 Jones St,3.0,Sidewalk: Curb side : Cutout,Private,6/22/98 0:00,7,,37.78926586,-122.4136,Lophostemon,Lophostemon confertus,Brisbane Box,1998,1998-06-22 00:00:00,26
21924,25636,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,550X The Embarcadero,1.0,Sidewalk: Curb side : Cutout,Port,12/18/00 0:00,6,4X4,37.8001865,-122.3982208,Platanus,Platanus x,Sycamore: London Plane,2000,2000-12-18 00:00:00,24
21930,89421,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2300 Anza St,3.0,Sidewalk: Curb side : Cutout,DPW,3/27/18 11:38,3,3x3,37.77876455,-122.4730723,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2018,2018-03-27 11:38:00,6
21944,4254,DPW Maintained,Pittosporum undulatum :: Victorian Box,4079 Cesar Chavez St,1.0,Sidewalk: Curb side : Cutout,DPW,4/6/16 0:00,3,3X3,37.74739453,-122.4309808,Pittosporum,Pittosporum undulatum,Victorian Box,2016,2016-04-06 00:00:00,8
21945,129451,Permitted Site,Pittosporum undulatum :: Victorian Box,1147 Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,6/20/18 0:00,3,3x3,37.80016018,-122.418534,Pittosporum,Pittosporum undulatum,Victorian Box,2018,2018-06-20 00:00:00,6
21959,35787,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,450 Guerrero St,1.0,Sidewalk: Curb side : Cutout,Private,3/3/00 0:00,7,3x3,37.76395184,-122.4241676,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2000,2000-03-03 00:00:00,24
21962,83262,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2051 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,5/30/07 0:00,4,,37.7889896,-122.4390043,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2007,2007-05-30 00:00:00,17
21974,9340,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,201 Gold Mine Dr,1.0,Sidewalk: Curb side : Cutout,Private,4/21/95 0:00,20,2X2,37.74229995,-122.4400265,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1995,1995-04-21 00:00:00,29
21994,4139,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3550 Cesar Chavez St,11.0,Sidewalk: Curb side : Cutout,DPW,4/1/95 0:00,3,3x3,37.74818827,-122.4217256,Platanus,Platanus x,Sycamore: London Plane,1995,1995-04-01 00:00:00,29
22003,44349,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,638 Minna St,1.0,Sidewalk: Curb side : Cutout,Private,5/20/02 0:00,3,,37.7780284,-122.4114272,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2002,2002-05-20 00:00:00,22
22004,97,DPW Maintained,Lophostemon confertus :: Brisbane Box,900X 14th St,16.0,Sidewalk: Curb side : Cutout,DPW,12/3/97 0:00,12,3X3,37.76742115,-122.4350489,Lophostemon,Lophostemon confertus,Brisbane Box,1997,1997-12-03 00:00:00,27
22006,23954,Permitted Site,Lophostemon confertus :: Brisbane Box,1985X Lombard St,1.0,Sidewalk: Curb side : Cutout,Private,4/13/95 0:00,12,3X3,37.79995386,-122.4341241,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-04-13 00:00:00,29
22011,62508,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2990 Broadway,1.0,Sidewalk: Curb side : Cutout,Private,1/10/86 0:00,13,,37.79291268,-122.4461303,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1986,1986-01-10 00:00:00,38
22019,22742,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1575 Turk St,4.0,Sidewalk: Curb side : Cutout,Private,6/6/97 0:00,12,3x3,37.77988011,-122.4345342,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-06-06 00:00:00,27
22027,67549,DPW Maintained,Pittosporum undulatum :: Victorian Box,1115 Rhode Island St,1.0,Sidewalk: Curb side : Cutout,Private,10/5/92 0:00,9,,37.75565433,-122.4015919,Pittosporum,Pittosporum undulatum,Victorian Box,1992,1992-10-05 00:00:00,32
22031,60366,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1415 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/26/82 0:00,16,,37.73198109,-122.3875747,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1982,1982-10-26 00:00:00,42
22046,12277,Permitted Site,Lophostemon confertus :: Brisbane Box,729 Laguna St,2.0,Sidewalk: Curb side : Cutout,Private,2/2/91 0:00,6,3X3,37.77772663,-122.4266354,Lophostemon,Lophostemon confertus,Brisbane Box,1991,1991-02-02 00:00:00,33
22047,10446,DPW Maintained,Lophostemon confertus :: Brisbane Box,1512 Haight St,1.0,Sidewalk: Curb side : Cutout,DPW,1/17/92 0:00,10,3x3,37.77010829,-122.4472496,Lophostemon,Lophostemon confertus,Brisbane Box,1992,1992-01-17 00:00:00,32
22074,144217,DPW Maintained,Lophostemon confertus :: Brisbane Box,814 42nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2/23/21 0:00,3,Width 4ft,37.77328687,-122.5024348,Lophostemon,Lophostemon confertus,Brisbane Box,2021,2021-02-23 00:00:00,3
22075,12722,DPW Maintained,Lophostemon confertus :: Brisbane Box,1536 Lake St,1.0,Sidewalk: Curb side : Cutout,DPW,3/16/90 0:00,13,3X3,37.78623072,-122.4760982,Lophostemon,Lophostemon confertus,Brisbane Box,1990,1990-03-16 00:00:00,34
22122,51684,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1750@ NORIEGA 29th Ave,1.0,Sidewalk: Curb side : Cutout,Private,4/29/05 0:00,3,,37.75455952,-122.48715,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2005,2005-04-29 00:00:00,19
22126,406,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3822 19th Ave,1.0,Sidewalk: Curb side : Cutout,Private,3/10/07 0:00,3,2x5,37.71918832,-122.4742283,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2007,2007-03-10 00:00:00,17
22132,22679,DPW Maintained,Pittosporum undulatum :: Victorian Box,1345 Turk St,6.0,Sidewalk: Curb side : Cutout,DPW,3/18/93 0:00,12,3X3,37.78057888,-122.4310276,Pittosporum,Pittosporum undulatum,Victorian Box,1993,1993-03-18 00:00:00,31
22140,8057,DPW Maintained,Pittosporum undulatum :: Victorian Box,616 Fulton St,1.0,Sidewalk: Curb side : Cutout,DPW,4/24/90 0:00,6,3X3,37.77868977,-122.4275586,Pittosporum,Pittosporum undulatum,Victorian Box,1990,1990-04-24 00:00:00,34
22153,29393,DPW Maintained,Lophostemon confertus :: Brisbane Box,3023X Ingalls St,4.0,Sidewalk: Curb side : Cutout,DPW,2/28/06 0:00,3,3x3,37.71997664,-122.3921339,Lophostemon,Lophostemon confertus,Brisbane Box,2006,2006-02-28 00:00:00,18
22173,96763,DPW Maintained,Pittosporum undulatum :: Victorian Box,788 Minna St,5.0,Sidewalk: Curb side : Cutout,Private,7/12/11 0:00,3,3x3,37.77595442,-122.4140495,Pittosporum,Pittosporum undulatum,Victorian Box,2011,2011-07-12 00:00:00,13
22176,15311,DPW Maintained,Pittosporum undulatum :: Victorian Box,1665 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,3/1/14 0:00,12,3x3,37.77111002,-122.4195112,Pittosporum,Pittosporum undulatum,Victorian Box,2014,2014-03-01 00:00:00,10
22198,41458,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2238 Geary Blvd,4.0,Sidewalk: Curb side : Cutout,Private,3/31/00 0:00,5,,37.7832776,-122.4408961,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2000,2000-03-31 00:00:00,24
22226,5980,DPW Maintained,Pittosporum undulatum :: Victorian Box,1625 Eddy St,3.0,Sidewalk: Curb side : Cutout,DPW,12/16/97 0:00,6,3X3,37.78064821,-122.4346988,Pittosporum,Pittosporum undulatum,Victorian Box,1997,1997-12-16 00:00:00,27
22230,10935,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1367 Hudson Ave,1.0,Sidewalk: Curb side : Cutout,Private,2/25/92 0:00,6,3X4,37.73755697,-122.3841844,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1992,1992-02-25 00:00:00,32
22247,181940,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2443 29th Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/3/21 0:00,3,Width 0ft,37.74173379,-122.4864288,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2021,2021-06-03 00:00:00,3
22250,202334,DPW Maintained,Lophostemon confertus :: Brisbane Box,301 Mission St,7.0,Sidewalk: Curb side : Cutout,Private,4/24/19 0:00,3,Width 5ft,37.79097086,-122.3958924,Lophostemon,Lophostemon confertus,Brisbane Box,2019,2019-04-24 00:00:00,5
22270,27606,DPW Maintained,Pittosporum undulatum :: Victorian Box,988 Fulton St,6.0,Sidewalk: Curb side : Cutout,DPW,11/9/17 0:00,3,4X4,37.77763866,-122.4326631,Pittosporum,Pittosporum undulatum,Victorian Box,2017,2017-11-09 00:00:00,7
22281,12664,DPW Maintained,Lophostemon confertus :: Brisbane Box,1108-1118 Lake St,1.0,Sidewalk: Curb side : Cutout,Private,11/1/12 0:00,40,3X3,37.7864524,-122.4713818,Lophostemon,Lophostemon confertus,Brisbane Box,2012,2012-11-01 00:00:00,12
22346,13472,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,101 Market St,11.0,Sidewalk: Curb side : Cutout,DPW,1/1/05 0:00,20,4X4,37.79368952,-122.3955433,Platanus,Platanus x,Sycamore: London Plane,2005,2005-01-01 00:00:00,19
22353,29299,DPW Maintained,Lophostemon confertus :: Brisbane Box,1000X Portola Dr,2.0,Median : Cutout,DPW,10/27/16 13:24,3,3X3,37.7416859,-122.4564821,Lophostemon,Lophostemon confertus,Brisbane Box,2016,2016-10-27 13:24:00,8
22361,115529,Planning Code 138.1 required,Platanus x hispanica :: Sycamore: London Plane,101 Polk St,2.0,Sidewalk: Curb side : Cutout,Private,2/8/16 0:00,3,4x4,37.77777188,-122.418193,Platanus,Platanus x,Sycamore: London Plane,2016,2016-02-08 00:00:00,8
22373,23480,DPW Maintained,Lophostemon confertus :: Brisbane Box,2430 Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,DPW,6/30/11 0:00,3,3x3,37.79806013,-122.4237094,Lophostemon,Lophostemon confertus,Brisbane Box,2011,2011-06-30 00:00:00,13
22386,16892,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,311 Oak St,1.0,Sidewalk: Curb side : Cutout,DPW,11/5/11 0:00,6,3X3,37.77466906,-122.4248316,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2011,2011-11-05 00:00:00,13
22390,66583,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,170 Naples St,1.0,Sidewalk: Curb side : Cutout,Private,4/15/91 0:00,8,,37.72599805,-122.4274142,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1991,1991-04-15 00:00:00,33
22406,60414,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1508 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/26/82 0:00,15,,37.73150474,-122.3880474,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1982,1982-10-26 00:00:00,42
22416,90931,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3900 Balboa St,2.0,Sidewalk: Curb side : Cutout,DPW,11/11/08 0:00,3,3x3,37.77563327,-122.500742,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2008,2008-11-11 00:00:00,16
22451,24945,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,803 Cortland Ave,1.0,Sidewalk: Curb side : Cutout,Private,4/10/96 0:00,6,3X3,37.73895009,-122.4144543,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1996,1996-04-10 00:00:00,28
22477,84330,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,558 22nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/31/08 0:00,3,3x3,37.77719432,-122.4812306,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-07-31 00:00:00,16
22478,22608,DPW Maintained,Lophostemon confertus :: Brisbane Box,930 Gough St,4.0,Sidewalk: Curb side : Cutout,Private,9/24/14 0:00,12,3X3,37.78191584,-122.4238999,Lophostemon,Lophostemon confertus,Brisbane Box,2014,2014-09-24 00:00:00,10
22490,28949,DPW Maintained,Lophostemon confertus :: Brisbane Box,351 09th St,2.0,Sidewalk: Curb side : Cutout,Private,5/12/10 0:00,6,3x3,37.77316883,-122.4107114,Lophostemon,Lophostemon confertus,Brisbane Box,2010,2010-05-12 00:00:00,14
22511,36886,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2915 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,5/26/98 0:00,4,,37.7912925,-122.4433073,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1998,1998-05-26 00:00:00,26
22557,67613,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,449 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/8/92 0:00,12,,37.77991456,-122.4675034,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1992,1992-10-08 00:00:00,32
22597,29519,DPW Maintained,Lophostemon confertus :: Brisbane Box,2000X Ingalls St,3.0,Sidewalk: Curb side : Cutout,DPW,2/28/06 0:00,6,3x3,37.72662745,-122.386329,Lophostemon,Lophostemon confertus,Brisbane Box,2006,2006-02-28 00:00:00,18
22600,183231,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2001 37th Ave,7.0,Sidewalk: Curb side : Cutout,Private,11/8/21 0:00,3,Width 0ft,37.74816376,-122.4954991,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2021,2021-11-08 00:00:00,3
22621,202623,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250 07th St,1.0,Sidewalk: Curb side : Cutout,Private,3/20/18 0:00,3,Width 4ft,37.76762448,-122.3965611,Lophostemon,Lophostemon confertus,Brisbane Box,2018,2018-03-20 00:00:00,6
22624,9230,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,6333 Geary Blvd,6.0,Sidewalk: Curb side : Cutout,Private,2/9/96 0:00,3,3X3,37.77983874,-122.4870722,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1996,1996-02-09 00:00:00,28
22667,20198,DPW Maintained,Pittosporum undulatum :: Victorian Box,1300X Steiner St,6.0,Sidewalk: Curb side : Cutout,DPW,1/2/91 0:00,12,3X3,37.78175996,-122.4340039,Pittosporum,Pittosporum undulatum,Victorian Box,1991,1991-01-02 00:00:00,33
22676,3800,DPW Maintained,Lophostemon confertus :: Brisbane Box,101X Cashmere St,3.0,Sidewalk: Curb side : Cutout,DPW,9/21/16 0:00,3,3X3,37.73572669,-122.3834181,Lophostemon,Lophostemon confertus,Brisbane Box,2016,2016-09-21 00:00:00,8
22691,15673,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3960X Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,4/19/95 0:00,6,3X3,37.73443074,-122.4257938,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-04-19 00:00:00,29
22707,19306,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,345 07th St,2.0,Sidewalk: Curb side : Cutout,DPW,9/27/08 0:00,3,3X3,37.77626745,-122.4070719,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-09-27 00:00:00,16
22742,53511,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1348 Thomas Ave,1.0,Sidewalk: Curb side : Cutout,Private,11/25/69 0:00,2,,37.72783837,-122.3865443,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2069,2069-11-25 00:00:00,-45
22755,91885,DPW Maintained,Pittosporum undulatum :: Victorian Box,1000 Irving St,3.0,Sidewalk: Curb side : Cutout,DPW,12/11/08 0:00,3,3x3,37.7639964,-122.4684871,Pittosporum,Pittosporum undulatum,Victorian Box,2008,2008-12-11 00:00:00,16
22778,17692,DPW Maintained,Pittosporum undulatum :: Victorian Box,1095X Pierce St,3.0,Sidewalk: Curb side : Cutout,DPW,5/20/92 0:00,12,4x4,37.78001922,-122.4355006,Pittosporum,Pittosporum undulatum,Victorian Box,1992,1992-05-20 00:00:00,32
22814,14769,Permitted Site,Lophostemon confertus :: Brisbane Box,1000X McAllister St,4.0,Sidewalk: Curb side : Cutout,Office of Mayor,7/11/95 0:00,6,4X4,37.77912034,-122.4284667,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-07-11 00:00:00,29
22824,6898,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,330 Fell St,1.0,Sidewalk: Curb side : Cutout,Private,1/7/95 0:00,6,3X3,37.77594657,-122.423323,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-01-07 00:00:00,29
22836,62313,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,568 05th Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/11/85 0:00,10,,37.77796704,-122.4629114,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1985,1985-10-11 00:00:00,39
22839,56861,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2601 Noriega St,1.0,Sidewalk: Curb side : Cutout,Private,8/7/74 0:00,12,,37.75347337,-122.4916962,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1974,1974-08-07 00:00:00,50
22847,51095,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2222 Broadway,1.0,Sidewalk: Curb side : Cutout,Private,7/26/04 0:00,10,,37.79454938,-122.4334812,Platanus,Platanus x,Sycamore: London Plane,2004,2004-07-26 00:00:00,20
22848,90194,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1908 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2/26/08 0:00,3,3x3,37.77661434,-122.479417,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-02-26 00:00:00,16
22854,92330,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2023 30th Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/28/09 0:00,2,3x3,37.74948056,-122.4880514,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2009,2009-07-28 00:00:00,15
22859,55800,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2343 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,3/28/73 0:00,18,,37.74334026,-122.4929773,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2073,2073-03-28 00:00:00,-49
22860,54041,DPW Maintained,Pittosporum undulatum :: Victorian Box,2855 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,4/18/72 0:00,14,,37.79616997,-122.4404445,Pittosporum,Pittosporum undulatum,Victorian Box,2072,2072-04-18 00:00:00,-48
22863,95112,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,650 Cayuga Ave,1.0,Sidewalk: Curb side : Cutout,Private,12/28/10 0:00,3,3x3,37.72794461,-122.4364479,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2010,2010-12-28 00:00:00,14
22867,49177,Permitted Site,Lophostemon confertus :: Brisbane Box,825X 26th St,4.0,Sidewalk: Curb side : Cutout,Private,2/5/03 0:00,4,3x3,37.75155581,-122.3877367,Lophostemon,Lophostemon confertus,Brisbane Box,2003,2003-02-05 00:00:00,21
22876,59143,DPW Maintained,Lophostemon confertus :: Brisbane Box,678 12th Ave,1.0,Sidewalk: Curb side : Cutout,Private,8/24/15 0:00,3,3x3,37.77554046,-122.4702528,Lophostemon,Lophostemon confertus,Brisbane Box,2015,2015-08-24 00:00:00,9
22877,15226,DPW Maintained,Lophostemon confertus :: Brisbane Box,1235 Mission St,4.0,Sidewalk: Curb side : Cutout,DPW,3/7/95 0:00,6,3X3,37.77677746,-122.4137554,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-03-07 00:00:00,29
22889,65830,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,265 Marina Blvd,1.0,Sidewalk: Curb side : Cutout,Private,5/7/90 0:00,9,,37.8064169,-122.4366294,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1990,1990-05-07 00:00:00,34
22907,169518,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1783 Noe St,1.0,Front Yard : Yard,Private,5/1/18 0:00,3,3x3,37.74063068,-122.4307287,Lophostemon,Lophostemon confertus,Brisbane Box,2018,2018-05-01 00:00:00,6
22910,164230,Section 806 (d),Lophostemon confertus :: Brisbane Box,2401 17th Ave,3.0,Sidewalk: Curb side : Cutout,Private,8/12/20 0:00,3,3x3,37.74276762,-122.4736069,Lophostemon,Lophostemon confertus,Brisbane Box,2020,2020-08-12 00:00:00,4
22913,50327,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,800 Howard St,4.0,Sidewalk: Curb side : Cutout,Private,9/22/03 0:00,10,,37.78281309,-122.4034799,Platanus,Platanus x,Sycamore: London Plane,2003,2003-09-22 00:00:00,21
22914,184173,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1655 34th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2/28/20 0:00,3,3x3,37.75622771,-122.4928079,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2020,2020-02-28 00:00:00,4
22937,82131,DPW Maintained,Pittosporum undulatum :: Victorian Box,153 Paris St,1.0,Sidewalk: Curb side : Cutout,Private,6/4/08 0:00,10,3x3,37.72621413,-122.4314169,Pittosporum,Pittosporum undulatum,Victorian Box,2008,2008-06-04 00:00:00,16
22942,67562,DPW Maintained,Pittosporum undulatum :: Victorian Box,1165 Kansas St,2.0,Sidewalk: Curb side : Cutout,DPW,3/29/18 0:00,3,,37.75498481,-122.4024278,Pittosporum,Pittosporum undulatum,Victorian Box,2018,2018-03-29 00:00:00,6
22948,29388,DPW Maintained,Lophostemon confertus :: Brisbane Box,3101 Ingalls St,2.0,Sidewalk: Curb side : Cutout,DPW,11/24/15 14:58,3,3x3,37.71956696,-122.3924821,Lophostemon,Lophostemon confertus,Brisbane Box,2015,2015-11-24 14:58:00,9
22955,11643,DPW Maintained,Lophostemon confertus :: Brisbane Box,500X Junipero Serra Blvd,6.0,Sidewalk: Curb side : Cutout,DPW,3/1/00 0:00,3,2x2,37.72874601,-122.472144,Lophostemon,Lophostemon confertus,Brisbane Box,2000,2000-03-01 00:00:00,24
22975,3010,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2408 California St,1.0,Sidewalk: Curb side : Cutout,DPW,1/6/16 0:00,30,3X3,37.78894678,-122.4342549,Platanus,Platanus x,Sycamore: London Plane,2016,2016-01-06 00:00:00,8
